"","Longitude","Latitude","Date","Survey_Type"
"120658","77°1.9'W","38°55.68'N","06-Feb-18","opportunistic"
"211467","77°3.76'W","38°54.28'N","06-Feb-18","opportunistic"
"166709","77°1.22'W","38°54.97'N","06-Feb-18","opportunistic"
"40880","77°3.27'W","38°56.9'N","06-Feb-18","opportunistic"
"210327","77°1.12'W","38°54.3'N","06-Feb-18","opportunistic"
"14491","77°4.1'W","38°57.5'N","06-Feb-18","opportunistic"
"86052","77°1.94'W","38°56.21'N","06-Feb-18","opportunistic"
"142830","77°2.89'W","38°55.34'N","06-Feb-18","opportunistic"
"16655","77°3.74'W","38°57.27'N","06-Feb-18","opportunistic"
"94053","77°2.47'W","38°56.08'N","06-Feb-18","opportunistic"
"199030","77°0.39'W","38°54.48'N","06-Feb-18","opportunistic"
"179792","77°2.99'W","38°54.77'N","06-Feb-18","opportunistic"
"131006","77°2.65'W","38°55.52'N","06-Feb-18","opportunistic"
"148272","77°0.76'W","38°55.26'N","06-Feb-18","opportunistic"
"22573","77°1.59'W","38°57.18'N","06-Feb-18","opportunistic"
"214994","77°1.81'W","38°54.23'N","06-Feb-18","opportunistic"
"120200","77°1.75'W","38°55.68'N","06-Feb-18","opportunistic"
"149026","77°2.57'W","38°55.24'N","06-Feb-18","opportunistic"
"146807","77°1.16'W","38°55.28'N","06-Feb-18","opportunistic"
"179873","77°2.23'W","38°54.77'N","06-Feb-18","opportunistic"
"206555","77°0.94'W","38°54.36'N","06-Feb-18","opportunistic"
"214755","77°4.04'W","38°54.23'N","06-Feb-18","opportunistic"
"96848","77°2.93'W","38°56.04'N","06-Feb-18","opportunistic"
"26879","77°1.22'W","38°57.12'N","06-Feb-18","opportunistic"
"96393","77°2.75'W","38°56.05'N","06-Feb-18","opportunistic"
"53193","77°3.37'W","38°56.71'N","06-Feb-18","opportunistic"
"15440","77°1.81'W","38°57.29'N","06-Feb-18","opportunistic"
"102451","77°1.63'W","38°57.37'N","06-Feb-18","opportunistic"
"16982","77°0.68'W","38°57.27'N","06-Feb-18","opportunistic"
"124853","77°2.56'W","38°55.61'N","06-Feb-18","opportunistic"
"73938","76°59.97'W","38°56.4'N","06-Feb-18","opportunistic"
"202959","77°3.54'W","38°54.41'N","06-Feb-18","opportunistic"
"171261","77°2.98'W","38°54.9'N","06-Feb-18","opportunistic"
"210342","77°0.98'W","38°54.3'N","06-Feb-18","opportunistic"
"4221","77°2.11'W","38°56.19'N","08-Feb-18","transect"
"657","77°0.16'W","38°57.13'N","09-Feb-18","transect"
"165316","77°0.95'W","38°54.99'N","13-Feb-18",NA
"33641","77°0.04'W","38°57.02'N","13-Feb-18",NA
"156510","77°3.51'W","38°55.12'N","13-Feb-18",NA
"17035","77°0.19'W","38°57.27'N","13-Feb-18",NA
"158262","77°0.42'W","38°55.1'N","13-Feb-18",NA
"177808","77°3.81'W","38°54.8'N","13-Feb-18",NA
"35671","77°3.22'W","38°56.98'N","13-Feb-18",NA
"119513","77°3.74'W","38°55.69'N","13-Feb-18",NA
"129923","77°3.91'W","38°55.53'N","13-Feb-18",NA
"21141","77°1.69'W","38°57.2'N","13-Feb-18",NA
"142592","77°0.68'W","38°55.34'N","13-Feb-18",NA
"3794","77°4.33'W","38°57.47'N","13-Feb-18",NA
"196029","77°1.85'W","38°54.52'N","13-Feb-18",NA
"54549","77°3.99'W","38°56.69'N","13-Feb-18",NA
"80348","77°2.09'W","38°56.3'N","13-Feb-18",NA
"38382","77°0.03'W","38°56.94'N","13-Feb-18",NA
"88800","77°2.84'W","38°56.16'N","13-Feb-18",NA
"84854","77°4.28'W","38°56.22'N","13-Feb-18",NA
"67110","77°1.77'W","38°56.5'N","13-Feb-18",NA
"126357","77°1.8'W","38°55.59'N","13-Feb-18",NA
"42362","77°2.7'W","38°56.88'N","13-Feb-18",NA
"101940","77°4.07'W","38°55.96'N","13-Feb-18",NA
"23593","77°0.92'W","38°57.17'N","13-Feb-18",NA
"165151","77°2.49'W","38°54.99'N","13-Feb-18",NA
"96147","77°0.62'W","38°56.06'N","13-Feb-18",NA
"4989","77°2.02'W","38°57.45'N","13-Feb-18",NA
"185290","77°0.33'W","38°54.69'N","13-Feb-18",NA
"17440","77°0.83'W","38°57.26'N","13-Feb-18",NA
"166886","77°3.99'W","38°54.96'N","13-Feb-18",NA
"190770","77°2.27'W","38°54.6'N","13-Feb-18",NA
"208245","77°2.86'W","38°54.33'N","13-Feb-18",NA
"48931","77°3.33'W","38°56.78'N","13-Feb-18",NA
"62637","77°3.71'W","38°56.57'N","13-Feb-18",NA
"99644","77°3.38'W","38°56'N","13-Feb-18",NA
"100379","77°0.94'W","38°55.99'N","13-Feb-18",NA
"122385","77°3.48'W","38°55.65'N","13-Feb-18",NA
"141910","77°2.63'W","38°55.35'N","13-Feb-18",NA
"156450","77°4.07'W","38°55.12'N","13-Feb-18",NA
"107291","77°2.79'W","38°55.88'N","13-Feb-18",NA
"135963","77°0.62'W","38°55.44'N","13-Feb-18",NA
"188855","77°2.45'W","38°54.63'N","13-Feb-18",NA
"74253","77°1.46'W","38°56.39'N","13-Feb-18",NA
"13034","77°2.14'W","38°57.33'N","13-Feb-18",NA
"70672","77°3.92'W","38°56.44'N","13-Feb-18",NA
"85227","77°0.79'W","38°56.22'N","13-Feb-18",NA
"164375","77°0.88'W","38°55.01'N","13-Feb-18",NA
"138089","77°2.9'W","38°55.41'N","13-Feb-18",NA
"161144","77°0.07'W","38°55.06'N","13-Feb-18",NA
"192666","77°2.27'W","38°54.57'N","13-Feb-18",NA
"199449","77°0.9'W","38°54.47'N","13-Feb-18",NA
"72021","77°0.17'W","38°56.43'N","13-Feb-18",NA
"114823","77°3.27'W","38°55.76'N","13-Feb-18",NA
"155454","77°0.09'W","38°55.15'N","13-Feb-18",NA
"49406","77°3.32'W","38°56.77'N","13-Feb-18",NA
"126057","77°0.17'W","38°55.6'N","13-Feb-18",NA
"40401","77°2.03'W","38°57.47'N","13-Feb-18",NA
"137547","77°3.54'W","38°55.42'N","13-Feb-18",NA
"125285","77°2.96'W","38°55.6'N","13-Feb-18",NA
"87463","77°2.04'W","38°56.19'N","13-Feb-18",NA
"152820","77°2.55'W","38°55.18'N","13-Feb-18",NA
"32064","77°1.49'W","38°57.04'N","13-Feb-18",NA
"47542","77°3.02'W","38°56.8'N","13-Feb-18",NA
"74066","77°3.21'W","38°56.39'N","13-Feb-18",NA
"110379","77°0.51'W","38°55.84'N","13-Feb-18",NA
"32456","77°2.26'W","38°57.03'N","13-Feb-18",NA
"88433","77°1.44'W","38°57.39'N","13-Feb-18",NA
"105749","77°3.91'W","38°55.9'N","13-Feb-18",NA
"197416","77°2.18'W","38°54.5'N","13-Feb-18",NA
"179321","77°2.96'W","38°54.78'N","13-Feb-18",NA
"131144","77°1.36'W","38°55.52'N","13-Feb-18",NA
"160878","77°2.55'W","38°55.06'N","13-Feb-18",NA
"72296","77°2.03'W","38°56.42'N","13-Feb-18",NA
"213291","77°0'W","38°54.26'N","13-Feb-18",NA
"148119","77°2.19'W","38°55.26'N","13-Feb-18",NA
"126185","77°3.41'W","38°55.59'N","13-Feb-18",NA
"180037","77°0.69'W","38°54.77'N","13-Feb-18",NA
"50765","77°3.91'W","38°56.75'N","13-Feb-18",NA
"118116","77°3.51'W","38°55.71'N","13-Feb-18",NA
"22857","77°3.37'W","38°57.18'N","13-Feb-18",NA
"65350","77°0.5'W","38°56.53'N","13-Feb-18",NA
"134346","77°2.44'W","38°55.47'N","13-Feb-18",NA
"69887","77°2.4'W","38°56.46'N","13-Feb-18",NA
"111167","77°2'W","38°55.82'N","13-Feb-18",NA
"129024","77°3.45'W","38°55.55'N","13-Feb-18",NA
"192606","77°2.84'W","38°54.57'N","13-Feb-18",NA
"27976","77°4.26'W","38°57.1'N","13-Feb-18",NA
"85291","77°0.19'W","38°56.22'N","13-Feb-18",NA
"149886","77°3.4'W","38°55.23'N","13-Feb-18",NA
"56437","77°4.06'W","38°56.66'N","13-Feb-18",NA
"62136","77°3.96'W","38°56.57'N","13-Feb-18",NA
"171249","77°3.09'W","38°54.9'N","13-Feb-18",NA
"62981","77°0.49'W","38°56.57'N","13-Feb-18",NA
"25017","77°0.9'W","38°57.15'N","13-Feb-18",NA
"132718","76°59.94'W","38°55.5'N","13-Feb-18",NA
"69770","77°3.49'W","38°56.46'N","13-Feb-18",NA
"7328","77°1.86'W","38°55.42'N","19-Feb-18","transect"
"10960","77°0.85'W","38°54.4'N","22-Feb-18","transect"
"726","77°0.25'W","38°57.12'N","25-Feb-18","transect"
"78","77°0.96'W","38°57.43'N","05-Mar-18","transect"
"2194","77°0.61'W","38°56.8'N","07-Mar-18","transect"
"7128","77°1.03'W","38°55.47'N","09-Mar-18","transect"
"70","77°1.25'W","38°57.43'N","10-Mar-18","transect"
"10229","77°3.71'W","38°54.62'N","11-Mar-18","TRANSECT"
"8567","77°1.13'W","38°55.05'N","11-Mar-18","transect"
"714","77°0.79'W","38°57.12'N","21-Mar-18","transect3"
"2582","77°0.75'W","38°56.67'N","24-Mar-18","transect"
"15613","77°0.19'W","38°57.29'N","28-Mar-18",NA
"99551","77°4.34'W","38°57.37'N","28-Mar-18",NA
"144437","77°1.16'W","38°55.31'N","28-Mar-18",NA
"16736","77°2.99'W","38°57.27'N","28-Mar-18",NA
"90040","77°0.11'W","38°56.15'N","28-Mar-18",NA
"130875","77°3.87'W","38°55.52'N","28-Mar-18",NA
"72786","77°1.88'W","38°56.41'N","28-Mar-18",NA
"135608","77°3.94'W","38°55.44'N","28-Mar-18",NA
"163856","77°1.3'W","38°55.02'N","28-Mar-18",NA
"44791","77°2.15'W","38°56.84'N","28-Mar-18",NA
"114868","77°2.85'W","38°55.76'N","28-Mar-18",NA
"96048","77°1.55'W","38°56.06'N","28-Mar-18",NA
"85640","77°1.36'W","38°56.22'N","28-Mar-18",NA
"107599","77°4.34'W","38°55.87'N","28-Mar-18",NA
"46091","77°3.29'W","38°56.82'N","28-Mar-18",NA
"208244","77°2.87'W","38°54.33'N","28-Mar-18",NA
"47108","77°2.65'W","38°56.81'N","28-Mar-18",NA
"62135","77°3.97'W","38°56.57'N","28-Mar-18",NA
"86036","77°2.09'W","38°56.21'N","28-Mar-18",NA
"43474","77°1.17'W","38°56.86'N","28-Mar-18",NA
"211547","77°3.01'W","38°54.28'N","28-Mar-18",NA
"84146","77°2.03'W","38°56.24'N","28-Mar-18",NA
"49016","77°2.54'W","38°56.78'N","28-Mar-18",NA
"60505","77°1.48'W","38°56.6'N","28-Mar-18",NA
"33674","77°4.16'W","38°57.01'N","28-Mar-18",NA
"119344","77°0.89'W","38°55.7'N","28-Mar-18",NA
"143893","77°1.82'W","38°55.32'N","28-Mar-18",NA
"70861","77°0.14'W","38°57.42'N","28-Mar-18",NA
"54438","77°0.59'W","38°56.7'N","28-Mar-18",NA
"195405","77°3.26'W","38°54.53'N","28-Mar-18",NA
"75091","77°0.62'W","38°57.42'N","28-Mar-18",NA
"171639","77°3.87'W","38°54.89'N","28-Mar-18",NA
"52730","77°3.27'W","38°56.72'N","28-Mar-18",NA
"158838","77°3.9'W","38°55.09'N","28-Mar-18",NA
"54013","77°0.13'W","38°56.7'N","28-Mar-18",NA
"38790","77°0.65'W","38°56.94'N","28-Mar-18",NA
"37463","77°4.19'W","38°56.95'N","28-Mar-18",NA
"113861","77°3.41'W","38°55.78'N","28-Mar-18",NA
"211000","77°3.7'W","38°54.29'N","28-Mar-18",NA
"63395","77°1.05'W","38°56.56'N","28-Mar-18",NA
"160969","77°1.7'W","38°55.06'N","28-Mar-18",NA
"92490","77°3.79'W","38°56.11'N","28-Mar-18",NA
"110994","77°3.62'W","38°55.82'N","28-Mar-18",NA
"169874","77°2.65'W","38°54.92'N","28-Mar-18",NA
"12299","77°0.15'W","38°57.34'N","28-Mar-18",NA
"200916","77°0.48'W","38°54.45'N","28-Mar-18",NA
"209363","77°1.27'W","38°54.32'N","28-Mar-18",NA
"130245","77°0.9'W","38°55.53'N","28-Mar-18",NA
"122078","77°1.92'W","38°55.66'N","28-Mar-18",NA
"202668","77°1.83'W","38°54.42'N","28-Mar-18",NA
"59838","77°3.28'W","38°56.61'N","28-Mar-18",NA
"209912","77°0.57'W","38°54.31'N","28-Mar-18",NA
"84691","77°1.37'W","38°56.23'N","28-Mar-18",NA
"149981","77°2.51'W","38°55.23'N","28-Mar-18",NA
"13239","77°0.23'W","38°57.33'N","28-Mar-18",NA
"109250","77°2.2'W","38°55.85'N","28-Mar-18",NA
"200810","77°1.47'W","38°54.45'N","28-Mar-18",NA
"111726","77°1.21'W","38°55.82'N","28-Mar-18",NA
"80714","77°3.1'W","38°56.29'N","28-Mar-18",NA
"210646","77°2.57'W","38°54.3'N","28-Mar-18",NA
"69499","77°1.59'W","38°56.46'N","28-Mar-18",NA
"10983","77°3.59'W","38°57.36'N","28-Mar-18",NA
"137228","77°2.09'W","38°55.42'N","28-Mar-18",NA
"217308","77°2.33'W","38°54.19'N","28-Mar-18",NA
"85060","77°2.35'W","38°56.22'N","28-Mar-18",NA
"109349","77°1.27'W","38°55.85'N","28-Mar-18",NA
"39682","77°1.17'W","38°56.92'N","28-Mar-18",NA
"206781","77°3.26'W","38°54.35'N","28-Mar-18",NA
"90832","77°1.56'W","38°56.14'N","28-Mar-18",NA
"136670","77°2.87'W","38°55.43'N","28-Mar-18",NA
"125376","77°2.11'W","38°55.6'N","28-Mar-18",NA
"46241","77°1'W","38°57.46'N","28-Mar-18",NA
"213275","77°0.15'W","38°54.26'N","28-Mar-18",NA
"193996","77°3.13'W","38°54.55'N","28-Mar-18",NA
"188374","77°2.52'W","38°54.64'N","28-Mar-18",NA
"181301","77°2.17'W","38°54.75'N","28-Mar-18",NA
"52576","77°0.27'W","38°56.73'N","28-Mar-18",NA
"153408","77°1.49'W","38°55.18'N","28-Mar-18",NA
"110880","77°0.25'W","38°55.83'N","28-Mar-18",NA
"65832","77°0.42'W","38°56.52'N","28-Mar-18",NA
"70710","77°3.56'W","38°56.44'N","28-Mar-18",NA
"119554","77°3.36'W","38°55.69'N","28-Mar-18",NA
"183013","77°3.89'W","38°54.72'N","28-Mar-18",NA
"101425","77°0.02'W","38°55.98'N","28-Mar-18",NA
"129247","77°1.37'W","38°55.55'N","28-Mar-18",NA
"118537","77°4'W","38°55.71'N","28-Mar-18",NA
"8343","77°3.31'W","38°55.11'N","30-Mar-18","transect"
"220","77°0.75'W","38°57.32'N","30-Mar-18","transect"
"6899","77°0.57'W","38°55.52'N","06-Apr-18","transect"
"11723","77°1.59'W","38°54.22'N","10-Apr-18","transect"
"4266","77°1.31'W","38°56.18'N","11-Apr-18","transect"
"8611","77°3.22'W","38°55.04'N","14-Apr-18","transect"
"4585","77°0.71'W","38°56.1'N","20-Apr-18","transect"
"4672","77°0.46'W","38°56.07'N","23-Apr-18","transect"
"5769","77°2.75'W","38°55.82'N","23-Apr-18","transect"
"10475","77°2.19'W","38°54.53'N","24-Apr-18","transect"
"11121","77°4.14'W","38°54.36'N","25-Apr-18","transect"
"1692","77°1.11'W","38°56.92'N","25-Apr-18","transect"
"7435","77°2.11'W","38°55.39'N","27-Apr-18","transect"
"8837","77°1.39'W","38°54.97'N","27-Apr-18","transect"
"8714","77°3.13'W","38°55.01'N","28-Apr-18","Transect5"
"7373","77°2.55'W","38°55.4'N","30-Apr-18","transect"
"5934","77°1.27'W","38°55.77'N","06-May-18","transect"
"4482","77°2.57'W","38°56.13'N","10-May-18","transect"
"11516","77°1.73'W","38°54.27'N","10-May-18","transect"
"7331","77°1.34'W","38°55.42'N","11-May-18","transect"
"58008","77°2.67'W","38°56.64'N","13-May-18","random"
"13464","77°2.55'W","38°57.32'N","13-May-18","random"
"144533","77°0.26'W","38°55.31'N","13-May-18","random"
"102456","77°3.68'W","38°55.95'N","13-May-18","random"
"123485","77°2.06'W","38°55.63'N","13-May-18","random"
"127863","77°1.01'W","38°55.57'N","13-May-18","random"
"131190","77°0.93'W","38°55.52'N","13-May-18","random"
"124260","77°3.68'W","38°55.62'N","13-May-18","random"
"185365","77°4.06'W","38°54.68'N","13-May-18","random"
"884","77°0.93'W","38°57.08'N","13-May-18","transect"
"176341","77°4.23'W","38°54.82'N","13-May-18","random"
"80664","77°3.56'W","38°56.29'N","13-May-18","random"
"93003","77°3.42'W","38°56.1'N","13-May-18","random"
"51920","77°1.98'W","38°56.73'N","13-May-18","random"
"82506","77°4.07'W","38°56.26'N","13-May-18","random"
"217344","77°1.99'W","38°54.19'N","13-May-18","random"
"95611","77°1.2'W","38°56.06'N","13-May-18","random"
"38574","77°2.67'W","38°56.94'N","13-May-18","random"
"76207","77°0.92'W","38°56.36'N","13-May-18","random"
"105868","77°2.8'W","38°55.9'N","13-May-18","random"
"19253","77°1.61'W","38°57.23'N","13-May-18","random"
"36296","77°1.81'W","38°56.97'N","13-May-18","random"
"178182","77°0.31'W","38°54.8'N","13-May-18","random"
"151725","77°3.93'W","38°55.2'N","13-May-18","random"
"108476","77°0.57'W","38°55.87'N","13-May-18","random"
"57078","77°2.5'W","38°56.65'N","13-May-18","random"
"67070","77°2.14'W","38°56.5'N","13-May-18","random"
"102235","77°1.31'W","38°55.96'N","13-May-18","random"
"188252","77°3.66'W","38°54.64'N","13-May-18","random"
"106654","77°4.31'W","38°55.89'N","13-May-18","random"
"208698","77°3.06'W","38°54.32'N","13-May-18","random"
"190550","77°4.33'W","38°54.6'N","13-May-18","random"
"92087","77°3.13'W","38°56.11'N","13-May-18","random"
"25277","77°2.9'W","38°57.14'N","13-May-18","random"
"118918","77°0.44'W","38°55.71'N","13-May-18","random"
"111278","77°0.97'W","38°55.82'N","13-May-18","random"
"57727","77°0.86'W","38°56.65'N","13-May-18","random"
"32802","77°3.45'W","38°57.02'N","13-May-18","random"
"141331","77°3.61'W","38°55.36'N","13-May-18","random"
"207847","77°2.15'W","38°54.34'N","13-May-18","random"
"21440","77°3.32'W","38°57.2'N","13-May-18","random"
"74721","77°1.52'W","38°56.38'N","13-May-18","random"
"211004","77°3.66'W","38°54.29'N","13-May-18","random"
"37774","77°1.28'W","38°56.95'N","13-May-18","random"
"76983","77°2.53'W","38°56.35'N","13-May-18","random"
"103624","77°1.62'W","38°55.94'N","13-May-18","random"
"143313","77°2.81'W","38°55.33'N","13-May-18","random"
"105845","77°3.01'W","38°55.9'N","13-May-18","random"
"19983","77°3.65'W","38°57.22'N","13-May-18","random"
"96711","77°2.56'W","38°57.38'N","13-May-18","random"
"108426","77°1.04'W","38°55.87'N","13-May-18","random"
"81807","77°1.74'W","38°56.27'N","13-May-18","random"
"85435","77°3.27'W","38°56.22'N","13-May-18","random"
"199046","77°0.24'W","38°54.48'N","13-May-18","random"
"72350","77°1.53'W","38°56.42'N","13-May-18","random"
"9876","77°0.65'W","38°57.38'N","13-May-18","random"
"25182","77°3.79'W","38°57.14'N","13-May-18","random"
"124421","77°2.17'W","38°55.62'N","13-May-18","random"
"66310","77°0.39'W","38°56.51'N","13-May-18","random"
"38346","77°0.37'W","38°56.94'N","13-May-18","random"
"64008","77°4.18'W","38°56.54'N","13-May-18","random"
"52365","77°2.25'W","38°56.73'N","13-May-18","random"
"90981","77°0.17'W","38°56.14'N","13-May-18","random"
"213930","77°2.89'W","38°54.24'N","13-May-18","random"
"137967","77°4.04'W","38°55.41'N","13-May-18","random"
"128308","77°1.28'W","38°55.56'N","13-May-18","random"
"151520","77°1.41'W","38°55.2'N","13-May-18","random"
"14028","77°1.71'W","38°57.31'N","13-May-18","random"
"73678","77°2.41'W","38°56.4'N","13-May-18","random"
"100689","77°2.47'W","38°55.98'N","13-May-18","random"
"164217","77°2.36'W","38°55.01'N","13-May-18","random"
"196034","77°1.81'W","38°54.52'N","13-May-18","random"
"171007","77°0.92'W","38°54.91'N","13-May-18","random"
"199238","77°2.87'W","38°54.47'N","13-May-18","random"
"129267","77°1.18'W","38°55.55'N","13-May-18","random"
"79710","77°3.62'W","38°56.3'N","13-May-18","random"
"3906","77°3.28'W","38°57.47'N","13-May-18","random"
"19822","77°0.72'W","38°57.23'N","13-May-18","random"
"39501","77°2.87'W","38°57.47'N","13-May-18","random"
"193163","77°2.06'W","38°54.56'N","13-May-18","random"
"8610","77°3.62'W","38°57.39'N","13-May-18","random"
"209558","77°3.88'W","38°54.31'N","13-May-18","random"
"131402","77°3.38'W","38°55.51'N","13-May-18","random"
"210671","77°2.34'W","38°54.3'N","13-May-18","random"
"134465","77°1.33'W","38°55.47'N","13-May-18","random"
"8313","77°0.99'W","38°55.12'N","15-May-18","transect"
"11482","77°3.36'W","38°57.35'N","16-May-18","Other"
"149780","76°59.96'W","38°55.23'N","16-May-18","Other"
"87997","77°1.48'W","38°56.18'N","16-May-18","Other"
"59073","77°1.57'W","38°56.62'N","16-May-18","Other"
"31225","77°0.47'W","38°57.05'N","16-May-18","Other"
"183401","77°0.26'W","38°54.72'N","16-May-18","Other"
"197692","77°4.03'W","38°54.49'N","16-May-18","Other"
"207875","77°1.89'W","38°54.34'N","16-May-18","Other"
"120675","77°1.74'W","38°55.68'N","16-May-18","Other"
"196841","77°3.13'W","38°54.51'N","16-May-18","Other"
"171198","77°3.56'W","38°54.9'N","16-May-18","Other"
"78280","77°3.7'W","38°56.33'N","16-May-18","Other"
"121565","77°2.28'W","38°55.66'N","16-May-18","Other"
"168391","77°3.22'W","38°54.94'N","16-May-18","Other"
"179643","76°59.95'W","38°54.78'N","16-May-18","Other"
"27811","77°1.37'W","38°57.1'N","16-May-18","Other"
"50608","77°0.95'W","38°56.75'N","16-May-18","Other"
"82567","77°3.5'W","38°56.26'N","16-May-18","Other"
"116914","77°1.45'W","38°55.74'N","16-May-18","Other"
"6191","77°2.99'W","38°57.52'N","16-May-18","Other"
"61996","77°0.83'W","38°56.58'N","16-May-18","Other"
"163409","77°1.05'W","38°55.02'N","16-May-18","Other"
"83088","77°3.06'W","38°56.25'N","16-May-18","Other"
"94731","77°0.56'W","38°56.08'N","16-May-18","Other"
"22653","77°0.84'W","38°57.18'N","16-May-18","Other"
"137806","77°1.11'W","38°55.42'N","16-May-18","Other"
"127817","77°1.44'W","38°55.57'N","16-May-18","Other"
"17466","77°0.59'W","38°57.26'N","16-May-18","Other"
"205622","77°0.8'W","38°54.38'N","16-May-18","Other"
"123074","77°1.47'W","38°55.64'N","16-May-18","Other"
"79258","77°3.42'W","38°56.31'N","16-May-18","Other"
"183415","77°0.13'W","38°54.72'N","16-May-18","Other"
"48197","77°1.33'W","38°56.79'N","16-May-18","Other"
"171937","77°1.09'W","38°54.89'N","16-May-18","Other"
"12230","77°0.8'W","38°57.34'N","16-May-18","Other"
"214748","77°4.11'W","38°54.23'N","16-May-18","Other"
"68601","77°2.26'W","38°57.42'N","16-May-18","Other"
"68418","77°2.84'W","38°56.48'N","16-May-18","Other"
"188263","77°3.56'W","38°54.64'N","16-May-18","Other"
"92706","77°1.77'W","38°56.11'N","16-May-18","Other"
"60775","77°3.39'W","38°56.59'N","16-May-18","Other"
"58750","77°0.16'W","38°56.63'N","16-May-18","Other"
"41487","77°2.02'W","38°56.89'N","16-May-18","Other"
"180258","77°3.06'W","38°54.76'N","16-May-18","Other"
"197426","77°2.09'W","38°54.5'N","16-May-18","Other"
"109622","77°3.15'W","38°55.84'N","16-May-18","Other"
"33522","77°1.15'W","38°57.02'N","16-May-18","Other"
"2339","77°0.21'W","38°57.5'N","16-May-18","Other"
"200159","77°3.13'W","38°54.46'N","16-May-18","Other"
"195710","77°0.4'W","38°54.53'N","16-May-18","Other"
"21246","77°0.7'W","38°57.2'N","16-May-18","Other"
"89895","77°1.46'W","38°56.15'N","16-May-18","Other"
"14241","77°4.15'W","38°57.31'N","16-May-18","Other"
"134093","77°0.38'W","38°55.47'N","16-May-18","Other"
"153100","76°59.94'W","38°55.18'N","16-May-18","Other"
"58291","77°0.02'W","38°56.64'N","16-May-18","Other"
"194597","77°1.95'W","38°54.54'N","16-May-18","Other"
"184417","77°4.06'W","38°54.7'N","16-May-18","Other"
"55713","77°1.97'W","38°56.67'N","16-May-18","Other"
"187313","77°3.57'W","38°54.65'N","16-May-18","Other"
"178332","77°3.34'W","38°54.79'N","16-May-18","Other"
"188429","77°2'W","38°54.64'N","16-May-18","Other"
"89223","77°3.31'W","38°56.16'N","16-May-18","Other"
"191402","77°0.8'W","38°54.59'N","16-May-18","Other"
"165341","77°0.71'W","38°54.99'N","16-May-18","Other"
"129830","77°0.35'W","38°55.54'N","16-May-18","Other"
"34723","77°3.22'W","38°56.99'N","16-May-18","Other"
"206454","77°1.88'W","38°54.36'N","16-May-18","Other"
"55942","77°4.26'W","38°56.67'N","16-May-18","Other"
"183857","77°0.43'W","38°54.71'N","16-May-18","Other"
"142805","77°3.13'W","38°55.34'N","16-May-18","Other"
"178301","77°3.63'W","38°54.79'N","16-May-18","Other"
"66381","77°4.33'W","38°57.42'N","16-May-18","Other"
"82132","77°3.13'W","38°56.27'N","16-May-18","Other"
"54673","77°2.83'W","38°56.69'N","16-May-18","Other"
"47007","77°3.59'W","38°56.81'N","16-May-18","Other"
"147189","77°2.02'W","38°55.27'N","16-May-18","Other"
"171309","77°2.53'W","38°54.9'N","16-May-18","Other"
"213632","77°1.25'W","38°54.25'N","16-May-18","Other"
"127728","77°2.27'W","38°55.57'N","16-May-18","Other"
"135567","77°4.32'W","38°55.44'N","16-May-18","Other"
"211617","77°2.36'W","38°54.28'N","16-May-18","Other"
"16627","77°4'W","38°57.27'N","16-May-18","Other"
"27695","77°2.45'W","38°57.1'N","16-May-18","Other"
"32833","77°3.16'W","38°57.02'N","16-May-18","Other"
"82478","77°4.33'W","38°56.26'N","16-May-18","Other"
"10882","77°4.14'W","38°54.4'N","17-May-18","transect"
"8443","77°2.05'W","38°55.09'N","20-May-18","transect"
"10765","77°4.02'W","38°54.43'N","26-May-18","transect"
"10974","77°4.19'W","38°54.39'N","28-May-18","transect"
"8685","77°3.26'W","38°55.02'N","01-Jun-18","transect"
"210143","77°2.84'W","38°54.3'N","05-Jun-18","N/A"
"79650","77°4.18'W","38°56.3'N","05-Jun-18","N/A"
"180824","77°2.2'W","38°54.75'N","05-Jun-18","N/A"
"76398","77°3.56'W","38°56.35'N","05-Jun-18","N/A"
"166345","77°0.19'W","38°54.98'N","05-Jun-18","N/A"
"2659","77°1.65'W","38°57.49'N","05-Jun-18","N/A"
"28132","77°2.8'W","38°57.1'N","05-Jun-18","N/A"
"160617","77°0.56'W","38°55.07'N","05-Jun-18","N/A"
"116627","77°4.14'W","38°55.74'N","05-Jun-18","N/A"
"163890","77°0.98'W","38°55.02'N","05-Jun-18","N/A"
"127077","77°3.93'W","38°55.58'N","05-Jun-18","N/A"
"150337","77°3.61'W","38°55.22'N","05-Jun-18","N/A"
"15972","77°1.26'W","38°57.28'N","05-Jun-18","N/A"
"150411","77°2.92'W","38°55.22'N","05-Jun-18","N/A"
"18771","77°0.1'W","38°57.5'N","05-Jun-18","N/A"
"100241","77°3.7'W","38°57.37'N","05-Jun-18","N/A"
"80251","77°2.99'W","38°56.3'N","05-Jun-18","N/A"
"191726","77°2.2'W","38°54.59'N","05-Jun-18","N/A"
"137399","77°0.49'W","38°55.42'N","05-Jun-18","N/A"
"141344","77°3.49'W","38°55.36'N","05-Jun-18","N/A"
"156277","77°1.26'W","38°55.13'N","05-Jun-18","N/A"
"74816","77°0.63'W","38°56.38'N","05-Jun-18","N/A"
"118865","77°0.94'W","38°55.71'N","05-Jun-18","N/A"
"132578","77°1.25'W","38°55.5'N","05-Jun-18","N/A"
"164904","77°0.37'W","38°55'N","05-Jun-18","N/A"
"126992","77°0.29'W","38°55.58'N","05-Jun-18","N/A"
"177960","77°2.39'W","38°54.8'N","05-Jun-18","N/A"
